B_index,B_id,Latitude,Longitude,Start_time,End_time,Tags,B_Size,B_Cost,Influence,Zone,Cost
2014,437096,34.051402,-118.247851,00:38,00:39,Science Museum,433,9664.993,0.644345238095238,1,0.0626547061232907
2015,437096,34.051402,-118.247851,00:39,00:40,Parking,329,7343.609,0.979166666666667,1,0.09868259437968382
2016,437096,34.051402,-118.247851,00:40,00:41,Train Station,194,4330.274,0.288690476190476,1,0.030794908249296683
2017,437096,34.051402,-118.247851,00:42,00:43,Distillery,200,4464.2,0.297619047619048,1,0.03210572247523122
2018,437096,34.051402,-118.247851,00:43,00:44,Post Office,634,14151.514,0.943452380952381,1,0.09007633216824143
2019,437096,34.051402,-118.247851,00:48,00:49,College Stadium,503,11227.463,1.49702380952381,1,0.14002148853102506
2020,437096,34.051402,-118.247851,00:49,00:50,Elementary School,287,6406.127,0.854166666666667,1,0.07689986648595484
2021,437096,34.051402,-118.247851,00:51,00:52,Bakery,631,14084.551,0.938988095238095,1,0.08745587226190572
2022,437096,34.051402,-118.247851,00:54,00:55,General Travel,346,7723.066,0.514880952380952,1,0.05246049108107185
2023,437096,34.051402,-118.247851,00:55,00:56,Car Dealership,671,14977.391,0.998511904761905,1,0.10838673305749684
2024,437096,34.051402,-118.247851,00:57,00:58,Bridal Shop,523,11673.883,0.77827380952381,1,0.07759110728555094
2025,437096,34.051402,-118.247851,01:00,01:01,Newsstand,395,8816.795,0.587797619047619,1,0.06299821316891327
2026,437096,34.051402,-118.247851,01:06,01:07,Music Venue,182,4062.422,0.8125,1,0.08776300308426069
2027,437096,34.051402,-118.247851,01:07,01:08,Post Office,391,8727.511,0.581845238095238,1,0.05825637341801151
2028,437096,34.051402,-118.247851,01:12,01:13,Gastropub,121,2700.841,0.180059523809524,1,0.017905752691055155
2029,437096,34.051402,-118.247851,01:13,01:14,Tanning Salon,143,3191.903,0.212797619047619,1,0.023144588349990045
2030,437096,34.051402,-118.247851,01:15,01:16,Turkish Restaurant,415,9263.215,0.617559523809524,1,0.059428737690201995
2031,437096,34.051402,-118.247851,01:19,01:20,Eastern European Restaurant,118,2633.878,0.351190476190476,1,0.03435067844480856
2032,437096,34.051402,-118.247851,01:24,01:25,General Travel,597,13325.637,0.888392857142857,1,0.08663250248878274
2033,437096,34.051402,-118.247851,01:29,01:30,Newsstand,376,8392.696,0.55952380952381,1,0.06153214611849891
2034,437096,34.051402,-118.247851,01:32,01:33,Bagel Shop,304,6785.584,0.452380952380952,1,0.04599998691831235
2035,437096,34.051402,-118.247851,01:33,01:34,Airport,347,7745.387,0.516369047619048,1,0.05189275642967435
2036,437096,34.051402,-118.247851,01:38,01:39,General Travel,299,6673.979,0.444940476190476,1,0.042869797324983756
2037,437096,34.051402,-118.247851,01:39,01:40,Dessert Shop,510,11383.71,1.51785714285714,1,0.1485592010329228
2038,437096,34.051402,-118.247851,01:40,01:41,Planetarium,158,3526.718,0.235119047619048,1,0.02136045411080849
2039,437096,34.051402,-118.247851,01:45,01:46,Malaysian Restaurant,569,12700.649,0.84672619047619,1,0.07838530328739808
2040,437096,34.051402,-118.247851,01:47,01:48,Miscellaneous Shop,80,1785.68,0.119047619047619,1,0.01180986210440416
2041,437096,34.051402,-118.247851,01:48,01:49,Indian Restaurant,422,9419.462,0.62797619047619,1,0.06611888660709186
2042,437096,34.051402,-118.247851,01:52,01:53,Soup Place,443,9888.203,0.65922619047619,1,0.0652587298028135
2043,437096,34.051402,-118.247851,01:55,01:56,Sculpture Garden,247,5513.287,0.735119047619048,1,0.06808060424039866
2044,437096,34.051402,-118.247851,01:57,01:58,College Stadium,140,3124.94,0.416666666666667,1,0.03945057887356539
2045,437096,34.051402,-118.247851,01:58,01:59,Clothing Store,423,9441.783,1.25892857142857,1,0.13226012220243524
2046,437096,34.051402,-118.247851,02:01,02:02,Sandwich Place,269,6004.349,0.800595238095238,1,0.087170003773366
2047,437096,34.051402,-118.247851,02:05,02:06,Tattoo Parlor,189,4218.669,0.28125,1,0.02986182509043985
2048,437096,34.051402,-118.247851,02:09,02:10,Bakery,632,14106.872,0.94047619047619,1,0.0911515800997383
2049,437096,34.051402,-118.247851,02:12,02:13,Market,424,9464.104,0.630952380952381,1,0.059602536407550324
2050,437096,34.051402,-118.247851,02:13,02:14,Falafel Restaurant,479,10691.759,0.712797619047619,1,0.06845116933345795
2051,437096,34.051402,-118.247851,02:14,02:15,Cajun / Creole Restaurant,571,12745.291,1.69940476190476,1,0.15504613655447413
2052,437096,34.051402,-118.247851,02:17,02:18,Park,482,10758.722,0.717261904761905,1,0.07242759430528756
2053,437096,34.051402,-118.247851,02:21,02:22,Malaysian Restaurant,386,8615.906,0.574404761904762,1,0.05409558170334394
2054,437096,34.051402,-118.247851,02:22,02:23,Taxi,614,13705.094,0.913690476190476,1,0.08992154060833757
2055,437096,34.051402,-118.247851,02:24,02:25,Library,289,6450.769,0.860119047619048,1,0.07890568545258393
2056,437096,34.051402,-118.247851,02:25,02:26,Road,395,8816.795,0.587797619047619,1,0.057578385332831106
2057,437096,34.051402,-118.247851,02:26,02:27,Gas Station / Garage,413,9218.573,0.614583333333333,1,0.05555816133978801
2058,437096,34.051402,-118.247851,02:27,02:28,Spanish Restaurant,392,8749.832,0.583333333333333,1,0.057941241238972506
2059,437096,34.051402,-118.247851,02:30,02:31,Theater,140,3124.94,0.416666666666667,1,0.04525592248081708
2060,437096,34.051402,-118.247851,02:34,02:35,Spa / Massage,630,14062.23,0.9375,1,0.09968137941935998
2061,437096,34.051402,-118.247851,02:37,02:38,College Academic Building,484,10803.364,0.720238095238095,1,0.07545333700270387
2062,437096,34.051402,-118.247851,02:38,02:39,Gift Shop,530,11830.13,0.788690476190476,1,0.08174060092764537
2063,437096,34.051402,-118.247851,02:39,02:40,Mac & Cheese Joint,662,14776.502,0.985119047619047,1,0.09988953150711243
2064,437096,34.051402,-118.247851,02:41,02:42,Donut Shop,227,5066.867,0.337797619047619,1,0.03363000048063837
2065,437096,34.051402,-118.247851,02:45,02:46,Australian Restaurant,418,9330.178,0.62202380952381,1,0.06609697780284345
2066,437096,34.051402,-118.247851,02:46,02:47,Arts & Crafts Store,137,3057.977,0.203869047619048,1,0.019238829965849517
2067,437096,34.051402,-118.247851,02:47,02:48,Snack Place,625,13950.625,0.930059523809524,1,0.09698739358754817
2068,437096,34.051402,-118.247851,02:48,02:49,Nightlife Spot,132,2946.372,0.196428571428571,1,0.020699616710339055
2069,437096,34.051402,-118.247851,02:49,02:50,Cupcake Shop,353,7879.313,0.525297619047619,1,0.05276456843710196
2070,437096,34.051402,-118.247851,02:55,02:56,Music Venue,580,12946.18,0.863095238095238,1,0.07905141227537277
2071,437096,34.051402,-118.247851,02:57,02:58,Gym / Fitness Center,261,5825.781,0.388392857142857,1,0.03552771596161877
2072,437096,34.051402,-118.247851,03:04,03:05,University,473,10557.833,0.703869047619048,1,0.07603316156056825
2073,437096,34.051402,-118.247851,03:05,03:06,Argentinian Restaurant,515,11495.315,0.766369047619048,1,0.0716213325279749
2074,437096,34.051402,-118.247851,03:06,03:07,Paper / Office Supplies Store,455,10156.055,0.677083333333333,1,0.069498718805081
2075,437096,34.051402,-118.247851,03:08,03:09,Antique Shop,668,14910.428,0.994047619047619,1,0.09325996295788064
2076,437096,34.051402,-118.247851,03:09,03:10,Winery,132,2946.372,0.392857142857143,1,0.03909565362634281
2077,437096,34.051402,-118.247851,03:11,03:12,Aquarium,403,8995.363,0.599702380952381,1,0.06536922322774251
2078,437096,34.051402,-118.247851,03:13,03:14,BBQ Joint,81,1808.001,0.241071428571429,1,0.02443346395805707
2079,437096,34.051402,-118.247851,03:14,03:15,Fish & Chips Shop,576,12856.896,0.857142857142857,1,0.09286690918636638
2080,437096,34.051402,-118.247851,03:18,03:19,Thai Restaurant,242,5401.682,0.360119047619048,1,0.039375853796613715
2081,437096,34.051402,-118.247851,03:19,03:20,Event Space,438,9776.598,0.651785714285714,1,0.05910307570192547
2082,437096,34.051402,-118.247851,03:20,03:21,Mac & Cheese Joint,321,7165.041,0.477678571428571,1,0.04588662867661678
2083,437096,34.051402,-118.247851,03:22,03:23,Planetarium,593,13236.353,0.882440476190476,1,0.0965531686772976
2084,437096,34.051402,-118.247851,03:23,03:24,Airport,633,14129.193,0.941964285714286,1,0.1028234007367653
2085,437096,34.051402,-118.247851,03:26,03:27,Moving Target,538,12008.698,0.800595238095238,1,0.08606371451772903
2086,437096,34.051402,-118.247851,03:32,03:33,Laundry Service,547,12209.587,0.813988095238095,1,0.07437365679735078
2087,437096,34.051402,-118.247851,03:33,03:34,Sculpture Garden,289,6450.769,0.860119047619048,1,0.09189895214613185
2088,437096,34.051402,-118.247851,03:34,03:35,Italian Restaurant,229,5111.509,0.34077380952381,1,0.03704074648636091
2089,437096,34.051402,-118.247851,03:36,03:37,Cupcake Shop,228,5089.188,0.339285714285714,1,0.033295647138897794
2090,437096,34.051402,-118.247851,03:39,03:40,Ethiopian Restaurant,567,12656.007,1.6875,1,0.18300992176940226
2091,437096,34.051402,-118.247851,03:42,03:43,Burrito Place,322,7187.362,0.479166666666667,1,0.044900267228013775
2092,437096,34.051402,-118.247851,03:44,03:45,Tattoo Parlor,318,7098.078,0.473214285714286,1,0.04911619862664537
2093,437096,34.051402,-118.247851,03:45,03:46,Taxi,405,9040.005,0.602678571428571,1,0.0650687153311079
2094,437096,34.051402,-118.247851,03:46,03:47,Art Museum,542,12097.982,0.806547619047619,1,0.08062861926509128
2095,437096,34.051402,-118.247851,03:54,03:55,Performing Arts Venue,346,7723.066,1.0297619047619,1,0.09808089120382288
2096,437096,34.051402,-118.247851,03:55,03:56,Rest Area,178,3973.138,0.264880952380952,1,0.027814231656028345
2097,437096,34.051402,-118.247851,03:58,03:59,Drugstore / Pharmacy,644,14374.724,0.958333333333333,1,0.08882471202872547
2098,437096,34.051402,-118.247851,03:59,04:00,Diner,588,13124.748,0.875,1,0.09539606541539308
2099,437096,34.051402,-118.247851,04:07,04:08,River,495,11048.895,0.736607142857143,1,0.0725873841427123
2100,437096,34.051402,-118.247851,04:10,04:11,Food,442,9865.882,0.657738095238095,1,0.06402994203324539
2101,437096,34.051402,-118.247851,04:11,04:12,Beer Garden,173,3861.533,0.257440476190476,1,0.02664735843460095
2102,437096,34.051402,-118.247851,04:12,04:13,Financial or Legal Service,351,7834.671,1.04464285714286,1,0.09475070204217603
2103,437096,34.051402,-118.247851,04:14,04:15,Law School,242,5401.682,0.360119047619048,1,0.035445004270614436
2104,437096,34.051402,-118.247851,04:15,04:16,College Theater,279,6227.559,0.415178571428571,1,0.03998623749649131
2105,437096,34.051402,-118.247851,04:21,04:22,Movie Theater,387,8638.227,0.575892857142857,1,0.05420030642112019
2106,437096,34.051402,-118.247851,04:24,04:25,Peruvian Restaurant,170,3794.57,0.25297619047619,1,0.02660291133918083
2107,437096,34.051402,-118.247851,04:26,04:27,Temple,106,2366.026,0.157738095238095,1,0.014701426236030001
2108,437096,34.051402,-118.247851,04:29,04:30,Flea Market,317,7075.757,0.471726190476191,1,0.04901165090080628
2109,437096,34.051402,-118.247851,04:36,04:37,Paper / Office Supplies Store,524,11696.204,0.779761904761905,1,0.07962962642911288
2110,437096,34.051402,-118.247851,04:37,04:38,Salad Place,363,8102.523,0.540178571428571,1,0.05371511250072073
2111,437096,34.051402,-118.247851,04:40,04:41,Seafood Restaurant,350,7812.35,0.520833333333333,1,0.05492437532916068
2112,437096,34.051402,-118.247851,04:42,04:43,Neighborhood,388,8660.548,0.577380952380952,1,0.05827563056895986
2113,437096,34.051402,-118.247851,04:44,04:45,Ramen / Noodle House,217,4843.657,0.322916666666667,1,0.03212842576700663
2114,437096,34.051402,-118.247851,04:47,04:48,Military Base,601,13414.921,2.68303571428571,1,0.29286588848573547
2115,437096,34.051402,-118.247851,04:48,04:49,Flea Market,565,12611.365,0.84077380952381,1,0.08969774659717741
2116,437096,34.051402,-118.247851,04:55,04:56,Filipino Restaurant,619,13816.699,1.8422619047619,1,0.18122638791308143
2117,437096,34.051402,-118.247851,04:59,05:00,Arts & Entertainment,309,6897.189,0.459821428571429,1,0.04629724698072601
2118,437096,34.051402,-118.247851,05:03,05:04,Bank,630,14062.23,0.9375,1,0.08489338275272652
2119,437096,34.051402,-118.247851,05:04,05:05,Hotel,274,6115.954,0.407738095238095,1,0.04094214008970659
2120,437096,34.051402,-118.247851,05:13,05:14,Professional & Other Places,306,6830.226,0.455357142857143,1,0.04378515755367706
2121,437096,34.051402,-118.247851,05:18,05:19,Neighborhood,199,4441.879,0.296130952380952,1,0.028632871799872922
2122,437096,34.051402,-118.247851,05:24,05:25,Portuguese Restaurant,294,6562.374,0.4375,1,0.047545306617879105
2123,437096,34.051402,-118.247851,05:26,05:27,Event Space,149,3325.829,0.22172619047619,1,0.021660743224993055
2124,437096,34.051402,-118.247851,05:35,05:36,Café,416,9285.536,0.619047619047619,1,0.055718477228921835
2125,437096,34.051402,-118.247851,05:42,05:43,Embassy / Consulate,660,14731.86,0.982142857142857,1,0.10396980020908735
2126,437096,34.051402,-118.247851,05:47,05:48,Eastern European Restaurant,536,11964.056,0.797619047619048,1,0.07864370512439976
2127,437096,34.051402,-118.247851,05:48,05:49,Laundry Service,166,3705.286,0.24702380952381,1,0.023755514624636653
2128,437096,34.051402,-118.247851,05:51,05:52,Café,434,9687.314,0.645833333333333,1,0.06976215631205165
2129,437096,34.051402,-118.247851,05:54,05:55,Video Store,141,3147.261,0.629464285714286,1,0.057947872341891395
2130,437096,34.051402,-118.247851,05:55,05:56,College Academic Building,477,10647.117,0.709821428571429,1,0.0760858263359713
2131,437096,34.051402,-118.247851,05:56,05:57,Swiss Restaurant,604,13481.884,1.79761904761905,1,0.18183764796619128
2132,437096,34.051402,-118.247851,05:57,05:58,Animal Shelter,527,11763.167,0.78422619047619,1,0.07222509112015632
2133,437096,34.051402,-118.247851,06:01,06:02,General Travel,166,3705.286,0.24702380952381,1,0.026743518568859998
2134,437096,34.051402,-118.247851,06:02,06:03,City,443,9888.203,1.31845238095238,1,0.1252699687406929
2135,437096,34.051402,-118.247851,06:03,06:04,Bookstore,282,6294.522,0.419642857142857,1,0.04042896591786831
2136,437096,34.051402,-118.247851,06:04,06:05,Portuguese Restaurant,323,7209.683,0.480654761904762,1,0.04860208250044566
2137,437096,34.051402,-118.247851,06:06,06:07,Sushi Restaurant,430,9598.03,0.639880952380952,1,0.06927711700009535
2138,437096,34.051402,-118.247851,06:08,06:09,Design Studio,219,4888.299,0.651785714285714,1,0.05977591712020369
2139,437096,34.051402,-118.247851,06:11,06:12,Tapas Restaurant,359,8013.239,0.53422619047619,1,0.05227593858217526
2140,437096,34.051402,-118.247851,06:16,06:17,Historic Site,370,8258.77,1.65178571428571,1,0.1701608196120466
2141,437096,34.051402,-118.247851,06:18,06:19,Bike Rental / Bike Share,350,7812.35,0.520833333333333,1,0.051387736579322954
2142,437096,34.051402,-118.247851,06:22,06:23,Argentinian Restaurant,272,6071.312,0.80952380952381,1,0.08270393519642331
2143,437096,34.051402,-118.247851,06:25,06:26,High School,616,13749.736,0.916666666666667,1,0.09894915157131154
2144,437096,34.051402,-118.247851,06:26,06:27,Argentinian Restaurant,314,7008.794,0.467261904761905,1,0.04618634443929313
2145,437096,34.051402,-118.247851,06:29,06:30,Drugstore / Pharmacy,523,11673.883,1.55654761904762,1,0.16346954161446153
2146,437096,34.051402,-118.247851,06:37,06:38,Jewelry Store,441,9843.561,0.65625,1,0.060782844188933406
2147,437096,34.051402,-118.247851,06:42,06:43,Campground,486,10848.006,0.723214285714286,1,0.07395372089119183
2148,437096,34.051402,-118.247851,06:44,06:45,Fried Chicken Joint,186,4151.706,0.553571428571429,1,0.05999312028499294
2149,437096,34.051402,-118.247851,06:45,06:46,Performing Arts Venue,520,11606.92,0.773809523809524,1,0.07974224405110011
2150,437096,34.051402,-118.247851,06:46,06:47,Cupcake Shop,303,6763.263,0.901785714285714,1,0.09818220287138203
2151,437096,34.051402,-118.247851,06:47,06:48,Bridge,532,11874.772,1.58333333333333,1,0.16865180288488507
2152,437096,34.051402,-118.247851,06:49,06:50,Fair,100,2232.1,0.297619047619048,1,0.031680204883681715
2153,437096,34.051402,-118.247851,06:52,06:53,Museum,326,7276.646,0.485119047619048,1,0.046931690520776656
2154,437096,34.051402,-118.247851,06:53,06:54,Music Venue,216,4821.336,0.642857142857143,1,0.07062136012133592
2155,437096,34.051402,-118.247851,06:56,06:57,Shrine,149,3325.829,0.22172619047619,1,0.021028394719396055
2156,437096,34.051402,-118.247851,07:06,07:07,Dessert Shop,617,13772.057,0.918154761904762,1,0.08274788145455689
2157,437096,34.051402,-118.247851,07:08,07:09,Gym / Fitness Center,160,3571.36,0.238095238095238,1,0.02176724295911088
2158,437096,34.051402,-118.247851,07:13,07:14,Science Museum,543,12120.303,0.808035714285714,1,0.07898227246908532
2159,437096,34.051402,-118.247851,07:14,07:15,Japanese Restaurant,550,12276.55,1.63690476190476,1,0.16168542537915284
2160,437096,34.051402,-118.247851,07:23,07:24,Asian Restaurant,643,14352.403,0.956845238095238,1,0.09275441668291728
2161,437096,34.051402,-118.247851,07:25,07:26,Vegetarian / Vegan Restaurant,602,13437.242,0.895833333333333,1,0.084592862726852
2162,437096,34.051402,-118.247851,07:27,07:28,Spiritual Center,327,7298.967,0.973214285714286,1,0.09730538331973283
2163,437096,34.051402,-118.247851,07:31,07:32,Museum,329,7343.609,0.489583333333333,1,0.047773359628570294
2164,437096,34.051402,-118.247851,07:37,07:38,Aquarium,206,4598.126,0.613095238095238,1,0.06197349910325138
2165,437096,34.051402,-118.247851,07:38,07:39,Scandinavian Restaurant,423,9441.783,0.629464285714286,1,0.06019927721896835
2166,437096,34.051402,-118.247851,07:39,07:40,Ski Area,463,10334.623,0.688988095238095,1,0.07006288879634194
2167,437096,34.051402,-118.247851,07:44,07:45,Coffee Shop,130,2901.73,0.193452380952381,1,0.020135891160641108
2168,437096,34.051402,-118.247851,07:45,07:46,Vegetarian / Vegan Restaurant,553,12343.513,0.822916666666667,1,0.08487835020149252
2169,437096,34.051402,-118.247851,07:49,07:50,Cajun / Creole Restaurant,465,10379.265,1.38392857142857,1,0.13700462466139687
2170,437096,34.051402,-118.247851,07:50,07:51,Bus Station,558,12455.118,0.830357142857143,1,0.08200960656394041
2171,437096,34.051402,-118.247851,07:51,07:52,Rest Area,427,9531.067,0.635416666666667,1,0.0665715929745516
2172,437096,34.051402,-118.247851,07:52,07:53,Filipino Restaurant,204,4553.484,0.303571428571429,1,0.03189165245022928
2173,437096,34.051402,-118.247851,07:53,07:54,Molecular Gastronomy Restaurant,249,5557.929,0.370535714285714,1,0.03338973139032488
2174,437096,34.051402,-118.247851,07:55,07:56,Mall,516,11517.636,0.767857142857143,1,0.0810707687551273
2175,437096,34.051402,-118.247851,07:58,07:59,Ethiopian Restaurant,105,2343.705,0.15625,1,0.014223473883664012
2176,437096,34.051402,-118.247851,07:59,08:00,Stadium,111,2477.631,0.165178571428571,1,0.015117973567479914
2177,437096,34.051402,-118.247851,08:01,08:02,Hobby Shop,478,10669.438,0.711309523809524,1,0.07602676191369576
2178,437096,34.051402,-118.247851,08:03,08:04,Nail Salon,148,3303.508,0.660714285714286,1,0.06801308187545371
2179,437096,34.051402,-118.247851,08:04,08:05,University,455,10156.055,0.677083333333333,1,0.06307204573271682
2180,437096,34.051402,-118.247851,08:06,08:07,Bike Shop,432,9642.672,0.642857142857143,1,0.058676851776200335
2181,437096,34.051402,-118.247851,08:07,08:08,Outdoors & Recreation,138,3080.298,0.205357142857143,1,0.018966320631385834
2182,437096,34.051402,-118.247851,08:08,08:09,Snack Place,468,10446.228,0.696428571428571,1,0.06495285107845455
2183,437096,34.051402,-118.247851,08:11,08:12,Video Game Store,619,13816.699,0.921130952380952,1,0.10001454903992583
2184,437096,34.051402,-118.247851,08:12,08:13,South American Restaurant,380,8481.98,0.56547619047619,1,0.0521754421415956
2185,437096,34.051402,-118.247851,08:14,08:15,Moving Target,551,12298.871,2.45982142857143,1,0.22333815040722035
2186,437096,34.051402,-118.247851,08:15,08:16,Seafood Restaurant,244,5446.324,0.726190476190476,1,0.07166886746389454
2187,437096,34.051402,-118.247851,08:16,08:17,Nail Salon,398,8883.758,0.592261904761905,1,0.05847080958852775
2188,437096,34.051402,-118.247851,08:19,08:20,Plaza,417,9307.857,0.620535714285714,1,0.05953348109411729
2189,437096,34.051402,-118.247851,08:23,08:24,Car Dealership,323,7209.683,0.480654761904762,1,0.05045520986028442
2190,437096,34.051402,-118.247851,08:30,08:31,Antique Shop,668,14910.428,0.994047619047619,1,0.10024706480252646
2191,437096,34.051402,-118.247851,08:33,08:34,Factory,669,14932.749,2.98660714285714,1,0.29736972376303006
2192,437096,34.051402,-118.247851,08:40,08:41,Housing Development,219,4888.299,0.325892857142857,1,0.03492232367705478
2193,437096,34.051402,-118.247851,08:45,08:46,Harbor / Marina,102,2276.742,0.303571428571429,1,0.029453659884860157
2194,437096,34.051402,-118.247851,08:46,08:47,Mall,554,12365.834,0.824404761904762,1,0.08017775195601749
2195,437096,34.051402,-118.247851,08:49,08:50,Sushi Restaurant,163,3638.323,0.242559523809524,1,0.022181155424254296
2196,437096,34.051402,-118.247851,08:51,08:52,Castle,263,5870.423,0.782738095238095,1,0.0813875622952919
2197,437096,34.051402,-118.247851,08:54,08:55,Military Base,559,12477.439,0.831845238095238,1,0.08354981131545355
2198,437096,34.051402,-118.247851,08:56,08:57,City,399,8906.079,0.59375,1,0.06365209817419784
2199,437096,34.051402,-118.247851,09:00,09:01,Dumpling Restaurant,548,12231.908,0.81547619047619,1,0.08853801778375373
2200,437096,34.051402,-118.247851,09:08,09:09,Afghan Restaurant,610,13615.81,0.907738095238095,1,0.09086415302912029
2201,437096,34.051402,-118.247851,09:14,09:15,Athletic & Sport,465,10379.265,0.691964285714286,1,0.07153384837309493
2202,437096,34.051402,-118.247851,09:16,09:17,Fast Food Restaurant,398,8883.758,0.592261904761905,1,0.062056542522056814
2203,437096,34.051402,-118.247851,09:17,09:18,Smoke Shop,273,6093.633,0.8125,1,0.08843173313182046
2204,437096,34.051402,-118.247851,09:19,09:20,Travel Lounge,193,4307.953,0.287202380952381,1,0.030925788003130845
2205,437096,34.051402,-118.247851,09:22,09:23,Deli / Bodega,635,14173.835,0.944940476190476,1,0.0997937258472385
2206,437096,34.051402,-118.247851,09:24,09:25,Financial or Legal Service,103,2299.063,0.15327380952381,1,0.015441255088895609
2207,437096,34.051402,-118.247851,09:26,09:27,Candy Store,533,11897.093,0.793154761904762,1,0.08562696227399472
2208,437096,34.051402,-118.247851,09:27,09:28,Road,576,12856.896,1.71428571428571,1,0.17082568783350477
2209,437096,34.051402,-118.247851,09:28,09:29,Shop & Service,596,13303.316,0.886904761904762,1,0.0970159949304258
2210,437096,34.051402,-118.247851,09:30,09:31,Beer Garden,111,2477.631,0.330357142857143,1,0.03394044370272749
2211,437096,34.051402,-118.247851,09:32,09:33,Music School,243,5424.003,0.723214285714286,1,0.06793544224590095
2212,437096,34.051402,-118.247851,09:34,09:35,Video Game Store,613,13682.773,0.912202380952381,1,0.09980510407224658
2213,437096,34.051402,-118.247851,09:37,09:38,Tattoo Parlor,186,4151.706,0.276785714285714,1,0.025201147348070684
2214,437096,34.051402,-118.247851,09:38,09:39,Ski Area,576,12856.896,0.857142857142857,1,0.09013244156315552
2215,437096,34.051402,-118.247851,09:39,09:40,Jewelry Store,615,13727.415,1.83035714285714,1,0.19124815807043688
2216,437096,34.051402,-118.247851,09:41,09:42,Donut Shop,92,2053.532,0.547619047619048,1,0.05328163899243081
2217,437096,34.051402,-118.247851,09:43,09:44,Bus Station,85,1897.285,0.126488095238095,1,0.012030264113559118
2218,437096,34.051402,-118.247851,09:45,09:46,Middle Eastern Restaurant,426,9508.746,0.633928571428571,1,0.058736562007591156
2219,437096,34.051402,-118.247851,09:48,09:49,South American Restaurant,335,7477.535,0.498511904761905,1,0.047649149952716754
2220,437096,34.051402,-118.247851,09:49,09:50,Storage Facility,670,14955.07,0.99702380952381,1,0.10239331578755788
2221,437096,34.051402,-118.247851,09:50,09:51,Comedy Club,301,6718.621,0.447916666666667,1,0.04834253108432982
2222,437096,34.051402,-118.247851,09:51,09:52,Post Office,381,8504.301,0.566964285714286,1,0.0605973649165536
2223,437096,34.051402,-118.247851,09:52,09:53,Latin American Restaurant,518,11562.278,0.770833333333333,1,0.08414252853227203
2224,437096,34.051402,-118.247851,09:54,09:55,Parking,574,12812.254,0.854166666666667,1,0.09266636015415498
2225,437096,34.051402,-118.247851,09:56,09:57,Market,615,13727.415,1.83035714285714,1,0.1892520226223398
2226,437096,34.051402,-118.247851,09:57,09:58,Convention Center,326,7276.646,0.970238095238095,1,0.10578422589040726
2227,437096,34.051402,-118.247851,09:59,10:00,Road,397,8861.437,1.18154761904762,1,0.125517623635984
2228,437096,34.051402,-118.247851,10:03,10:04,Cajun / Creole Restaurant,227,5066.867,0.337797619047619,1,0.03244110154439409
2229,437096,34.051402,-118.247851,10:06,10:07,Travel & Transport,83,1852.643,0.24702380952381,1,0.027166637559924916
2230,437096,34.051402,-118.247851,10:07,10:08,Hotel,164,3660.644,0.244047619047619,1,0.02395396409469167
2231,437096,34.051402,-118.247851,10:10,10:11,Design Studio,417,9307.857,0.620535714285714,1,0.06813654963473728
2232,437096,34.051402,-118.247851,10:11,10:12,College Academic Building,254,5669.534,0.37797619047619,1,0.037405379435117694
2233,437096,34.051402,-118.247851,10:12,10:13,Automotive Shop,530,11830.13,0.788690476190476,1,0.07538152508155917
2234,437096,34.051402,-118.247851,10:16,10:17,Furniture / Home Store,309,6897.189,0.459821428571429,1,0.0446064585480758
2235,437096,34.051402,-118.247851,10:21,10:22,Science Museum,526,11740.846,0.782738095238095,1,0.07746707545557638
2236,437096,34.051402,-118.247851,10:30,10:31,Bike Rental / Bike Share,405,9040.005,0.602678571428571,1,0.06106764015787366
2237,437096,34.051402,-118.247851,10:32,10:33,Playground,207,4620.447,0.308035714285714,1,0.03201703636651649
2238,437096,34.051402,-118.247851,10:35,10:36,Museum,130,2901.73,0.386904761904762,1,0.041046084327077695
2239,437096,34.051402,-118.247851,10:36,10:37,Mac & Cheese Joint,240,5357.04,0.357142857142857,1,0.0353676555815568
2240,437096,34.051402,-118.247851,10:46,10:47,Gaming Cafe,571,12745.291,0.849702380952381,1,0.09264331104035192
2241,437096,34.051402,-118.247851,10:47,10:48,Café,112,2499.952,0.166666666666667,1,0.015708091713866862
2242,437096,34.051402,-118.247851,10:50,10:51,Community College,249,5557.929,0.741071428571429,1,0.07997733914775171
2243,437096,34.051402,-118.247851,10:52,10:53,Bar,481,10736.401,1.43154761904762,1,0.14794282119365476
2244,437096,34.051402,-118.247851,10:53,10:54,Plaza,569,12700.649,1.69345238095238,1,0.17762836022563278
2245,437096,34.051402,-118.247851,10:54,10:55,Spanish Restaurant,337,7522.177,0.501488095238095,1,0.05226588447549191
2246,437096,34.051402,-118.247851,10:56,10:57,Theater,527,11763.167,0.78422619047619,1,0.08567413635080294
2247,437096,34.051402,-118.247851,11:01,11:02,Sorority House,145,3236.545,0.21577380952381,1,0.022307656397367703
2248,437096,34.051402,-118.247851,11:02,11:03,Other Nightlife,549,12254.229,0.816964285714286,1,0.07525607183320833
2249,437096,34.051402,-118.247851,11:05,11:06,Music School,384,8571.264,1.71428571428571,1,0.1587493023207392
2250,437096,34.051402,-118.247851,11:09,11:10,Indian Restaurant,362,8080.202,0.538690476190476,1,0.05167643146860068
2251,437096,34.051402,-118.247851,11:10,11:11,Spiritual Center,281,6272.201,1.25446428571429,1,0.12551634551262225
2252,437096,34.051402,-118.247851,11:11,11:12,Pizza Place,117,2611.557,0.174107142857143,1,0.018474314381158728
